text,label
eu nao sou homofobico mas,1
eu no 6deg ano sentiame rebelde porque chamava as minhas amigas fufinha e elas ficavam felizes qd na vdd insinuava q eram fufas,1
eu nunca me senti tao gorda tao feia tao tao mal,0
eu odeio dia d tpm pq eu me sinto feia e gorda e que as pessoas nao me amam e n tao nem ai p mim o pior e saber q esses sao os dias reais,0
eu pago tudo que consumo tenho o nome limpo na praca paginaweb,0
nomeusuario estou preparada ja paginaweb,0
eu posso ate ser feia ser gordae concordar com issoposso ser chata a maioria do tempo mas quando precisam de mim eu smp to la,0
eu prefiro meia boca nao totalmente lisinha nem fidel castro mas um guerreiro nao foge da luta encaro o que vier paginaweb,1
eu prezo a igualdade de genero e nao femimimismo,0
eu queria namorar uma sem teto ai eu perguntaria na sua casa ou na minha ai a gente ia rir e rir e rir e beber pinga de r$050,0
eu quero que bela e a fera estreie logo pra eu parar de ver propaganda desse filme socorro nao aguento mais,0
eu respeito homossexuais so n concordo nem quero q meu filho veja eles se beijando em publico,1
nomeusuario nomeusuario a direita vai corrigir as cagadas que a esquerda fez na europa nos ultimos 20 anos nexit frexit,1
eu sabia que ainda nao tinha visto tudo que era possivel sobre o destaque desse carnaval paginaweb,0
eu sabia que as manifestacoes nao eram contra corrupcao mas o que eu queria mesmo era tirar a dilma,1
eu sei que em todas as notas do real ta escrito deus seja louvado mas o estado e laico,0
eu sei que para ser bonita nao precisa ser magra mas eu coloquei na minha fucking cabeca de que estou muito gorda e feia,0
eu servindo cafe da manha pra sua irma ela gosta de leite quente com ovos logo cedo paginaweb,0
eu sofro preconceito por ser da igreja evangelica mas ngm liga ne ai jogam pedra no macumbero e e ooooh mds que triste,1
eu so quero e ser feliz zuar sua barriga sua orelha e seu nariz e poder me orgulhar de cortar o bolsafamilia e botar o pobre pra trabalhar,1
eu sou a mulher mais burra do brasil,0
eu sou aquela mulher que fez a escalada da montanha da vida removendo pedras e plantando flores mulherdeverdade,0
eu sou bi e nao sapatao e mesmo se eu fosse ninguem tem nada a ver com isso,0
eu sou de boa meu amigo q e um grosso asfortesentenderao,0
eu sou demasiado tudo demasiado alta demasiado gorda demasiado feia demasiado paciente demasiado sentimental puta que pariu,1
eu sou gorda meu cabelo nao e bom minha cara e bem feia,1
eu sou mt burra o menino falou feliz dia da mulher ai eu pra voce tambem nem percebi,1
eu sou oficialmente a mulher mais burra do mundo,0
eu to bem surpresa que os gringos nao sabiam o que e caju paginaweb via nomeusuario,0
eu to inconformada chorando como pude ser tao burra sempre pensei que a solange do avioes era mulher do xand nao vou conseguir superar,0
eu tenho pena das mulheres com esse homens de hoje acho que eu viraria sapatao olha da vergonha da minha raca paginaweb,0
eu tenho problemas psicologicos causados pelo excesso de corrupcao petista,1
eu tenho um livrinho de cabeceira que passa pano branco pra politico paginaweb,0
eu tinha tanta coisa pra twittar hoje aqui que acabei me esquecendo,0
eu tocando o coracao da sua irma paginaweb,0
eu tomo minhas decisoes amplamente embasado em dados coletadas e todos sabem alguns jornais de noticias falsas pr paginaweb,0
eu to muito sapatao scrr,0
eu to passada com o quanto de cara que acha que mulher tem obrigacao de conversar com ele no tinder se deu um like ou ele chama de puta,0
eu vejo quem torce pra emilly e o historico de torcida e igual nao tem gente feia gorda nada fora dos padroes,0
eu volteiiii agora pra ficarrrr,0
eu vou cantar essa paixao que vem de dentro um sentimento verde branco e grena diadeflu,0
e vc ae ainda tentando pegar a sua amiga paginaweb,0
e vc ai franguinha dessossada que so reclama da vida para de chorar porra,0
e vc ai mulher nao sabe nem chutar uma bola direito paginaweb,1
e verdade que o cnd nao permitiu o fbi verificar o servidor ou outros equipamentos apos descobrir que foram hackead paginaweb,0
evitar carne de ganso quizila de oxum nao comer carne de pombo ou galinha dangola nao ter dentro de casa penas de pavao pq tiram a sorte,0
e voce esta fazendo sua parte cenas do filme lista de schindler impossivel nao se emocionar paginaweb,0
e voce ja escolheu o presente para a sua mulher no dia internacional das mulheres sugestoes da nossa garota paginaweb,0
exativista lgbt se torna pastor e inspira filme estou aqui para honrar a deus paginaweb,0
excandidato do psol e preso por estuprar caes e portar drogas estes sao piores que o pt sao aberracoes video paginaweb,1
excelente pergunta cidade abandonada centro completamente dominado por camelos agentes da cet rio sumiram do tr paginaweb,0
exemplo de pai sorte das filhas esse nunca vai chorar no banho paginaweb,0
exemplo nizan ganaes e um bundao,0
ex gays existem paginaweb,1
existem dois tipos de casais paginaweb,0
existem mulheres ladras canalhas safadas dissimuladas sinto muito se voce nao sabia disso feliz dia das m paginaweb,1
existem negros nazistas sim,1
existem pessoas que ainda jogam ao perguntados em 2017 e ainda se admiram que o mundo va acabar hoje,0
existem varias formas de noticiar um mesmo assunto infelizmente alguns escolhem e pior felizmente outros nao paginaweb,0
nomeusuario nomeusuario explicado diria antes deturpado e diabolizado como qualquer um que se insurja contra o sistema e odiado,0
extra donaldtrump revogou a ordem de obama e retirou os banheiros transgeneros das escola parabens paginaweb,1
extra proxima novela das 9abordara transgeneros desde a infancia lembrese que a associacao americana de paginaweb,0
fabio esta na minha frente e parece uma sapatao masculina,1
nomeusuario miga nao tem livro de estudos em promocao mulher e burra,1
faco churrasco dessa carne o dia inteiro paginaweb,0
fake news toda a gente sabe que so os brancos praticam a escravatura e que o islao e a religiao da paz so propaga paginaweb,1
fala ae seus esquerdopata,1
fala ai mariquinhas e afins como vai a falta de culhao para resolver qualquer coisinha,1
fala da tua squad um bando de fufas muito queridas <333 paginaweb,1
fala de mim estupido es feia gorda chata nao curto de ti paginaweb,1
falam de trump mas varios paises tambem nao aceitaram refugiados dexmag paginaweb via nomeusuario,1
falando em tpm minha menstruacao ta atrasada 2 semanas se eu nao fosse sapatao ia estar preocupada,1
fala que odeia a pm agora nomeusuario paginaweb,1
falar a verdade te incomoda paginaweb,0
falei mal de macho e no dia da mulher tava falando deles mas que burra n e msm,1
falou a q chama as pessoas de burra so pq ela nao quer ficar em casa fazendo seu papel de mulher lavar louca paginaweb,1
falou populista ja sei que e da turma fake news e retardado paginaweb,0
falou tudo feminismo e capacho da esquerda e ponto final nomeusuario paginaweb,0
faltam neste momento pelo menos 1200 guardas prisionais nas nossas cadeias paginaweb portugal,0
nomeusuario bom dia finalmente metes uma foto tua,0
nomeusuario e a famel cabe na quechua,0
nomeusuario eu tambem ja tive um colchao assim,0
nomeusuario nao e deformidade e excesso de gostosura e ta linda assim pq gorda tem que ser feia,0
farta de procurar trabalho ainda me meto mas e a trabalhar num bar de fufas mais vale,1
fascista machista nazista trapezista taxista maratonista eletricista mas e corrupto kkk paginaweb,1
fascistas machistas mimimi mimimi paginaweb,1
fas de justin bieber e seus acessorios paginaweb,0
fatima bernardes nao para de repetir o estrago que o homem branco causou ao chegar no brasil vai estudar vai sua besta,1
nomeusuario como em qualquer outro jogo de casino a casa tera sempre de ganhar e se for santa,0
nomeusuario o santana e que os topa,0
fato estamos em plena extincao o mundo esta sendo dominado por bibasexuais creminhosexuais saladinhasexuais metrosexufrangas,1
fato ocorrido em nova york reduto democrata onde trump perdeu de lavada mas o agressor era trumpista voces sa paginaweb,0
nomeusuario e a ixquerda desconstruindo a pedofilia,0
fato tem muita mulher que e muito mais nomeusuario do que muito mariquinha fresco por ai,1
faz assim fala com ele ou sua mamae para de se oferecer ou passarei a linguica nela honestidade e sempre o camin paginaweb,1
faz campeonato de peido com os amigos,0
faz esse favor pra gente nomeusuario paginaweb,0
faz muito bem chega de fakenewsmedia trump paginaweb,0
faz pontaria em qlq coisa q der na telha com jato de mijo,0
faz sucesso postagens inspiradoras esse e o nivel da grande imprensa brasileira paginaweb,0
nomeusuario ahahahahah os media sao a maior pouca vergonha manipuladores tendenciosos mas ainda continua a pensar no trump livra,1
nomeusuario ainda nao sou estadista e ja esta nervosa paginaweb,1
nomeusuario estava a pensar no trump,0
nomeusuario faz ele muitissimo bem,0
nomeusuario pesadelo naaaa um sonho que vai tomando contornos de realidade,0
nomeusuario pesopesado do gangue da comunicacao social apesar da censura cobarde e de ridicularizarem quem se opoe ja comecam a tremer,0
nomeusuario so pensa no trump so fala do donald algum fetiche claro que ele e uma esperanca de um novo amanhecer mas varie no tema,0
nomeusuario tao tolerantes o democratas mas nao sabem perder os hipocritas ressabiados vao esgotar o medicamento paginaweb,0
nomeusuario da uma fucada la primeiro livro da minha amiga nomeusuario paginaweb eu reviso,0
nomeusuario excelente post historia tb,0
fds eus eu que hj e dia da mulher mas taste a fzr de burra como e que foi outra pessoas a escrever o teu titulo do paginaweb,1
fechem o judiciario brasileiro falar a verdade agora da multa paispiada paginaweb,0
federer foi enorme o rei voltou,0
nomeusuario constantine e bem foda mesmo,0
feia bonita gorda ou magra mulher foi feita pra ser respeitada,0
feia ou bonita gorda ou magra seja como for mulher nasceu para ser respeitada,0
feia ou bonita gorda ou magra seja como for mulher nasceu para ser respeitada feliz dia da mulher para todas nos,0
nomeusuario ja percebeu que so militante feia e gorda fala mal de homem,1
nomeusuario nomeusuario nomeusuario para de ser massa de manobra das esquerda cara paginaweb,1
feliciano nao e estuprador gente isso e tudo marketing da esquerda,1
nomeusuario kkkkkkkkkkkkkkk a abelha sempre voltaaaa rsrs,0
nomeusuario nao sei so completei a musica rs,0
nomeusuario viajei so com uma mochila tb 4 dias,0
nomeusuario o desespero pra ganhar uma foda ta demais,0
felipe neto era foda em meados de 200920102011 mandava bem no humor negro virou um personagem bicha pra ganhar money da gayzada,1
felipe neto x pastor malafaia igual a argentina x estado islamico nao tem como escolher um lado so quero ver sangue paz,1
nomeusuario nomeusuario gorda e feia so se tiver bebado,1
feliz dia da gorda da feia da magrela da bruxa da velha da fragil da empregada,1
feliz dia da mulher da mulher diadamulher bolsonaroreidomundo feliz dia das mulheres dia internaci paginaweb,0
feliz dia da mulher diadamulher paginaweb,0
felizdiadamulher essa historia merece ser revista paginaweb,0
feliz dia da mulher pra mim que aguento tanta gente ignorante machista e burra com um sorriso no rosto sem dar na cara de ninguem,1
feliz dia da mulher sermulhere nao ser usada pelo feminismo de esquerda paginaweb,1
feliz dia da mulher so p as mulheres brancaspq o dia da mulher negra latino americana e caribenhae dia 25 de julhosegregacao da esquerda,1
feliz dia das maes pras maes de verdade naoaoaborto,0
feliz dia das mulheres do bem de direita e que com suas vozes e seus atos fazem do brasil um pais melhor paginaweb,0
feliz dia das mulheres femininas,0
feliz dia das mulheres paginaweb,0
feliz dia das mulheres para beatriz que foi vitima de estupro coletivo por 33 caras no rj sem apoio algum e ainda com gente duvidando dela,0
feliz dia das mulheres pra nos,0
feliz dia das mulheres pra quem nasceu homem e acha que pra se mulher basta colocar uma saia o seu dia e 1o de abril internationalwomensday,0
feliz diadasmulheres pras verdadeiras guerreiras que trabalham ou cuidam do lar enquanto as vagabundas lutam pra abortar e andar pelada,1
feliz dia das mulheres pra tammy gretchen que mesmo depois de varias alteracoes no chassi continua sendo mulher,1
feliz dia das mulheres pra voce que se depila e nao faz textao no facebook,1
feliz dia das mulheres que vieram na embalagem certa paginaweb,0
feliz dia das mulheres nomeusuario certamente a principal voz feminina na tv,0
feliz dia de sao valentim paginaweb,0
feliz dia do amigo que faz escolhas erradas,0
feliz dia do amigo que tambem come a gordura da picanha,0
feliz dia do amigo que toma pinga,0
feliz dia do essa e puta essa e vadia essa e feia essa e gorda huuuuum essa e gostosa feliz dia do paginaweb,1
feliz dia do eu so acho engracado que,0
feliz dia do eu so acho engracado que,0
feliz dia do eu to gorda feia e inchada feliz dia da tpm meninas,1
feliz dia internacional da mulher paginaweb,0
feliz diainternacionaldamulher pra quem possui o cromossomo xx,1
feliz dia internacional das kiridinhas paginaweb,0
feliz dia mulheres e que o senhor nos proteja do islao no brasil,1
